house,state,work_type,work_id,ida,mp,constituency,district,fy,exp_date_str,vendor,pay_status,amount
LOK_SABHA,Madhya Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP18104/2026-2027/278047,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),DARSHAN SINGH CHOUDHARY (2024-2029),NARMADAPURAM,NARMADAPURAM,2026-2027,11-Aug-2026,Sarpanch Gram Panchayat Vasaniyakalan,Payment Success,50000.0
LOK_SABHA,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18104/2026-2027/290577,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),DARSHAN SINGH CHOUDHARY (2024-2029),NARMADAPURAM,NARMADAPURAM,2026-2027,11-Aug-2026,Sarpanch Gram Panchayat Hirankheda,Payment Success,50000.0
LOK_SABHA,Gujarat,Construction of community centers and community halls,WS/MP588/2025-2026/202607,JAMNAGAR(DISTRICT COLLECTOR JAMNAGAR_IDA),Smt Poonamben Hematbhai Maadam (2024-2029),JAMNAGAR,JAMNAGAR,2025-2026,10-Aug-2026,GAJANA GRAM PANCHAYAT,Payment Success,499963.0
LOK_SABHA,Punjab,Construction of common work sheds/ common covered sitting area,WS/MP18314/2025-2026/219711,SANGRUR(DEPUTY COMMISSIONER SANGRUR_IDA),GURMEET SINGH MEET HAYER (2024-2029),SANGRUR,SANGRUR,2025-2026,10-Aug-2026,Shri Radha Krishan Contractor,Payment Success,59991.0
LOK_SABHA,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2025-2026/225754,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI (2024-2029),PATIALA,PATIALA,2025-2026,12-Aug-2026,Sarpanch Kulwant Kaur,Payment Success,56100.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP18112/2025-2026/233019,AMRAVATI(DISTRICT COLLECTOR AMRAVATI_IDA),BALWANT BASWANT WANKHADE (2024-2029),AMRAVATI,AMRAVATI,2025-2026,07-Aug-2026,RAKESH KUNJILAL ZADKHANDE,Payment Success,614325.0
LOK_SABHA,Punjab,Construction of stadiums,WS/MP18311/2025-2026/272258,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG (2024-2029),RUPNAGAR,RUPNAGAR,2025-2026,11-Aug-2026,Rajinder Kaur Sarpanch Thali Khurd,Payment Success,27048.0
LOK_SABHA,Telangana,Construction of stadiums,WS/MP18190/2026-2027/201041,MAHABUBABAD(DISTRICT COLLECTOR MAHABUBABAD_IDA),BALRAM NAIK PORIKA (2024-2029),MAHABUBABAD,MAHABUBABAD,2026-2027,05-Aug-2026,Narsinga Srinivas,Payment Success,1964986.0
LOK_SABHA,Andaman And Nicobar Islands,Construction of footpaths and pedestrian ways,WS/MP18275/2025-2026/242171,SOUTH ANDAMANS(Implementing District Authority(SA)),BISHNU PADA RAY (2024-2029),SOUTH ANDAMANS,SOUTH ANDAMANS,2025-2026,11-Aug-2026,rakib construction,Payment Success,765456.0
LOK_SABHA,Karnataka,Lighting of public spaces,WS/MP18092/2025-2026/246909,RAICHUR(DEPUTY COMMISSIONER RAICHUR_IDA),G. KUMAR NAIK (2024-2029),RAICHUR,RAICHUR,2025-2026,17-Aug-2026,GOVINDA NAYAK,Payment Success,375000.0
LOK_SABHA,Punjab,Construction of stadiums,WS/MP18311/2025-2026/272258,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG (2024-2029),RUPNAGAR,RUPNAGAR,2025-2026,11-Aug-2026,Dasmesh Traders Ghanauli,Payment Success,25200.0
LOK_SABHA,Nagaland,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18391/2026-2027/283805,MON(Deputy Commissioner Mon_IDA),S SUPONGMEREN JAMIR (2024-2029),MON,MON,2026-2027,07-Aug-2026,Lhangti Konyak,Payment Success,6800000.0
LOK_SABHA,Punjab,Construction of stadiums,WS/MP18311/2025-2026/272258,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG (2024-2029),RUPNAGAR,RUPNAGAR,2025-2026,11-Aug-2026,A One Bricks Dabhota HP,Payment Success,44800.0
LOK_SABHA,Punjab,Construction of stadiums,WS/MP18311/2025-2026/272258,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG (2024-2029),RUPNAGAR,RUPNAGAR,2025-2026,11-Aug-2026,A One Bricks Dabhota HP,Payment Success,44800.0
LOK_SABHA,Chandigarh,Construction of common work sheds/ common covered sitting area,WS/MP18047/2026-2027/227245,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),MANISH TEWARI (2024-2029),CHANDIGARH,CHANDIGARH,2026-2027,18-Aug-2026,VEE ESS ENTERPRISES,Payment Success,23750.0
LOK_SABHA,Chandigarh,Construction of common work sheds/ common covered sitting area,WS/MP18047/2026-2027/227245,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),MANISH TEWARI (2024-2029),CHANDIGARH,CHANDIGARH,2026-2027,18-Aug-2026,VEE ESS ENTERPRISES,Payment Success,46419.0
LOK_SABHA,Chandigarh,Construction of common work sheds/ common covered sitting area,WS/MP18047/2026-2027/227245,CHANDIGARH(DEPUTY COMMISSIONER ZILLA PARISHAD CHANDIGARH_IDA),MANISH TEWARI (2024-2029),CHANDIGARH,CHANDIGARH,2026-2027,12-Aug-2026,VEE ESS ENTERPRISES,Payment Success,998542.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265940,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265896,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265898,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265897,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265899,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265889,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265894,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265942,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265943,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265902,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265895,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265901,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,07-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265891,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,10-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265893,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,10-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265890,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,10-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265939,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,10-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265892,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,10-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265938,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,11-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,West Bengal,Lighting of public spaces,WS/MP825/2025-2026/265941,HOWRAH(DISTRICT MAGISTRATE HOWRAH_IDA),Prasun Banerjee (2024-2029),HOWRAH,HOWRAH,2025-2026,11-Aug-2026,MA LAXMI ELECTRICAL ENGINEERING WORKS,Payment Success,150000.0
LOK_SABHA,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18323/2026-2027/270930,LATUR(DISTRICT COLLECTOR LATUR_IDA),DR KALGE SHIVAJI BANDAPPA (2024-2029),LATUR,LATUR,2026-2027,22-Aug-2026,Kadubai Sidram Magasvargiya Majoor Sahakari S Limited Latur,Payment Success,499737.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18101/2026-2027/287604,DAMOH(DISTRICT COLLECTOR DAMOH_IDA),RAHUL SINGH LODHI (2024-2029),DAMOH,DAMOH,2026-2027,10-Aug-2026,GRAM PANCHAYAT MAHANTPUR JP DAMOH,Payment Success,300000.0
LOK_SABHA,Telangana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18194/2026-2027/236864,SANGAREDDY(District Collector Sangareddy_IDA),SURESH KUMAR SHETKAR (2024-2029),SANGAREDDY,SANGAREDDY,2026-2027,27-Aug-2026,K BHASKAR REDDY,Payment Success,500000.0
LOK_SABHA,Telangana,Construction of additional rooms and halls in the existing public and community building,WS/MP18194/2026-2027/236870,SANGAREDDY(District Collector Sangareddy_IDA),SURESH KUMAR SHETKAR (2024-2029),SANGAREDDY,SANGAREDDY,2026-2027,11-Aug-2026,SYED RAHEMATH ALI,Payment Success,500000.0
LOK_SABHA,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP640/2026-2027/273075,DINDORI(District Collector Dindori_IDA),Faggan Singh Kulaste (2024-2029),DINDORI,DINDORI,2026-2027,13-Aug-2026,MPEB,Payment Success,516000.0
LOK_SABHA,Andhra Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP524/2025-2026/204069,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Midhun Reddy (2024-2029),Annamayya,Annamayya,2025-2026,11-Aug-2026,VLC PRESIDENT REDDIVARIPALLI GP,Payment Success,449930.0
LOK_SABHA,Maharashtra,Construction of common work sheds/ common covered sitting area,WS/MP18128/2026-2027/217863,PALGHAR(DISTRICT COLLECTOR PALGHAR_IDA),DR. HEMANT VISHNU SAVARA (2024-2029),PALGHAR,PALGHAR,2026-2027,01-Sep-2026,TEERTHRAJ VISHWANATH PATIL,Payment Success,892176.0
LOK_SABHA,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18128/2026-2027/217864,PALGHAR(DISTRICT COLLECTOR PALGHAR_IDA),DR. HEMANT VISHNU SAVARA (2024-2029),PALGHAR,PALGHAR,2026-2027,01-Sep-2026,TEERTHRAJ VISHWANATH PATIL,Payment Success,981824.0
LOK_SABHA,Uttarakhand,Construction of footpaths and pedestrian ways,WS/MP477/2026-2027/276799,BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA),Ajay Tamta (2024-2029),BAGESHWAR,BAGESHWAR,2026-2027,11-Aug-2026,govind singh,Payment Success,8820.0
LOK_SABHA,Assam,Construction of rooms and halls in school and colleges,WS/MP18023/2026-2027/248759,GOALPARA(Deputy Commissioner Goalpara_IDA),BIJULI KALITA MEDHI (2024-2029),GOALPARA,GOALPARA,2026-2027,06-Aug-2026,Construction of Hall at Lakhipur College Lakhipur,Payment Success,300000.0
LOK_SABHA,Punjab,Construction of stadiums,WS/MP18311/2025-2026/272258,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG (2024-2029),RUPNAGAR,RUPNAGAR,2025-2026,11-Aug-2026,Lamba Cement and Iron Store Ghanauli,Payment Success,17850.0
LOK_SABHA,Andhra Pradesh,Construction of bus-sheds or bus-stops,WS/MP18003/2024-2025/157527,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),AMBICA G LAKSHMINARAYANA VALMIKI (2024-2029),Ananthapuramu,Ananthapuramu,2024-2025,04-Aug-2026,B Jaya Prakash,Payment Success,499613.0
LOK_SABHA,Andhra Pradesh,Construction of rooms and halls in school and colleges,WS/MP18003/2025-2026/223871,Ananthapuramu(DISTRICT COLLECTOR ANANTAPUR_IDA),AMBICA G LAKSHMINARAYANA VALMIKI (2024-2029),Ananthapuramu,Ananthapuramu,2025-2026,05-Aug-2026,Pachha Ajay,Payment Success,399605.0
LOK_SABHA,Odisha,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18147/2025-2026/238097,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),NABA CHARAN MAJHI (2024-2029),MAYURBHANJ,MAYURBHANJ,2025-2026,10-Aug-2026,SUNAINA BHANJDEO,Payment Success,500000.0
LOK_SABHA,Haryana,Construction of public libraries and reading rooms,WS/MP18060/2025-2026/230496,AMBALA(DEPUTY COMMISSIONER AMBALA_IDA),VARUN CHAUDHRY (2024-2029),AMBALA,AMBALA,2025-2026,05-Aug-2026,THE GANGA CO OPERATIVE LABOUR AND CONSTRUCTION SOCIETY,Payment Success,740058.0
LOK_SABHA,West Bengal,Construction of rooms and halls in school and colleges,WS/MP18248/2025-2026/181253,PURBA BARDHAMAN(DISTRICT MAGISTRATE PURBA BARDHAMAN_IDA),DR. SHARMILA SARKAR (2024-2029),PURBA BARDHAMAN,PURBA BARDHAMAN,2025-2026,17-Aug-2026,MD SAHABAT HOSSAIN,Payment Success,248606.0
LOK_SABHA,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18147/2025-2026/250617,MAYURBHANJ(DISTRICT COLLECTOR MAYURBHANJ_IDA),NABA CHARAN MAJHI (2024-2029),MAYURBHANJ,MAYURBHANJ,2025-2026,10-Aug-2026,SUBRAT KUMAR MUKHI,Payment Success,431500.0
LOK_SABHA,Maharashtra,Construction of community centers and community halls,WS/MP18127/2026-2027/253708,NASHIK(DISTRICT COLLECTOR NASHIK_IDA),RAJABHAU (2024-2029),NASHIK,NASHIK,2026-2027,06-Aug-2026,SHRAMIK MAJOOR BANDHKAM SAHAKARI SANSTHA MARYA,Payment Success,989000.0
LOK_SABHA,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18264/2025-2026/197609,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),ADV K FRANCIS GEORGE (2024-2029),KOTTAYAM,KOTTAYAM,2025-2026,18-Aug-2026,ACHU ALIAS ALEX,Payment Success,147568.0
LOK_SABHA,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2026-2027/262076,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI (2024-2029),PATIALA,PATIALA,2026-2027,04-Aug-2026,jaspreet kaur wo Sandeep Singh,Payment Success,20201.0
LOK_SABHA,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18158/2026-2027/262076,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI (2024-2029),PATIALA,PATIALA,2026-2027,07-Aug-2026,jaspreet kaur wo Sandeep Singh,Payment Success,8199.0
LOK_SABHA,Rajasthan,Construction of community centers and community halls,WS/MP18169/2026-2027/260279,NAGAUR(DISTRICT COLLECTOR NAGAUR_IDA),MAHIMA KUMARI MEWAR (2024-2029),NAGAUR,NAGAUR,2026-2027,10-Aug-2026,SHRI RAMESHWAR CONSTRUCTION,Payment Success,999967.0
LOK_SABHA,Delhi,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18399/2025-2026/230983,SOUTH(COMMISSIONER SOUTH),Ramvir Singh Bidhuri (2024-2029),SOUTH,SOUTH,2025-2026,11-Aug-2026,Sanjay Goel,Payment Success,1126111.0
LOK_SABHA,Delhi,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18399/2025-2026/230992,SOUTH(COMMISSIONER SOUTH),Ramvir Singh Bidhuri (2024-2029),SOUTH,SOUTH,2025-2026,11-Aug-2026,Rajendra Engineers,Payment Success,855269.0
LOK_SABHA,Delhi,Fitting of Sitting RCC Benches in Public Places,WS/MP18399/2025-2026/246185,SOUTH(COMMISSIONER SOUTH),Ramvir Singh Bidhuri (2024-2029),SOUTH,SOUTH,2025-2026,11-Aug-2026,Rajendra Engineers,Payment Success,829946.0
LOK_SABHA,Assam,Construction of community centers and community halls,WS/MP540/2026-2027/260147,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2026-2027,08-Aug-2026,RM ENTERPRISE,Payment Success,1308000.0
LOK_SABHA,Assam,Construction of boundary walls of existing public and community buildings,WS/MP540/2026-2027/260151,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2026-2027,08-Aug-2026,RM ENTERPRISE,Payment Success,249000.0
LOK_SABHA,Assam,Construction of boundary walls of existing public and community buildings,WS/MP540/2026-2027/260150,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2026-2027,08-Aug-2026,RM ENTERPRISE,Payment Success,486000.0
LOK_SABHA,Assam,"Purchase of smart boards, visual display units and projectors",WS/MP540/2026-2027/260153,"Sribhumi(Deputy Commissioner , Karimganj)",Kripanath Mallah (2024-2029),Sribhumi,Sribhumi,2026-2027,08-Aug-2026,RM ENTERPRISE,Payment Success,841500.0
LOK_SABHA,Telangana,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18388/2025-2026/188644,PEDDAPALLI(District Collector Peddapally_IDA),VAMSI KRISHNA GADDAM (2024-2029),PEDDAPALLI,PEDDAPALLI,2025-2026,05-Aug-2026,K Bhagyalaxmi,Payment Success,499881.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18109/2026-2027/164962,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA (2024-2029),SIDHI,SIDHI,2026-2027,05-Aug-2026,GRAM PANCHAYAT RAMPUR,Payment Success,49995.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18109/2026-2027/164962,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA (2024-2029),SIDHI,SIDHI,2026-2027,05-Aug-2026,GRAM PANCHAYAT RAMPUR,Payment Success,49995.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18109/2026-2027/164962,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA (2024-2029),SIDHI,SIDHI,2026-2027,05-Aug-2026,GRAM PANCHAYAT RAMPUR,Payment Success,49995.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18109/2026-2027/164962,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA (2024-2029),SIDHI,SIDHI,2026-2027,05-Aug-2026,GRAM PANCHAYAT RAMPUR,Payment Success,49921.0
LOK_SABHA,Madhya Pradesh,Construction of culverts and bridges,WS/MP18109/2026-2027/164962,SIDHI(DISTRICT COLLECTOR SIDHI_IDA),DR. RAJESH MISHRA (2024-2029),SIDHI,SIDHI,2026-2027,05-Aug-2026,GRAM PANCHAYAT RAMPUR,Payment Success,49964.0
LOK_SABHA,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18328/2026-2027/269191,MANDI(DEPUTY COMMISSIONER MANDI_IDA),Kangana Ranaut (2024-2029),MANDI,MANDI,2026-2027,24-Aug-2026,GRAM PANCHAYAT TIKKAR,Payment Success,30000.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2026-2027/255319,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL (2024-2029),MAHESANA,MAHESANA,2026-2027,12-Aug-2026,PILUDARA GRAM PANCHAYAT,Payment Success,300000.0
LOK_SABHA,West Bengal,Renovation of ponds and lakes,WS/MP18251/2025-2026/161240,KOLKATA(COMMISSIONER KOLKATA MUNICIPAL CORPORATION_IDA),SAYANI GHOSH (2024-2029),KOLKATA,KOLKATA,2025-2026,21-Aug-2026,ELEEN AND CO,Payment Success,796993.0
LOK_SABHA,Karnataka,Construction of buildings for community cultural activities,WS/ MP620/2025-2026/206428,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),Pralhad Venkatesh Joshi (2024-2029),DHARWAD,DHARWAD,2025-2026,05-Aug-2026,VEERANNA RAMPPA BARAKER,Payment Success,397413.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18321/2026-2027/262884,SABAR KANTHA(DISTRICT COLLECTOR SABARKANTHA_IDA),SHOBHANABEN MAHENDRASINH BARAIYA (2024-2029),SABAR KANTHA,SABAR KANTHA,2026-2027,12-Aug-2026,SARPANCHASHRI PURAL GRAM PANCHAYAT,Payment Success,200000.0
LOK_SABHA,Karnataka,Installing community drinking water plants,WS/ MP620/2025-2026/167962,DHARWAD(DEPUTY COMMISSIONER DHARWAR_IDA),Pralhad Venkatesh Joshi (2024-2029),DHARWAD,DHARWAD,2025-2026,05-Aug-2026,KRISHNA TALWAR,Payment Success,417642.0
LOK_SABHA,West Bengal,Installing tube-wells and borewells,WS/MP18257/2025-2026/249220,Purba Medinipur(DISTRICT MAGISTRATE PURBA MEDINIPUR_IDA),ABHIJIT GANGOPADHYAY (2024-2029),Purba Medinipur,Purba Medinipur,2025-2026,07-Aug-2026,Gouranga Charan,Payment Success,136025.0
LOK_SABHA,Punjab,Street lights,WS/MP18154/2025-2026/256980,PATHANKOT(DEPUTY COMMISSIONER PATHANKOT_IDA),SUKHJINDER SINGH RANDHAWA (2024-2029),PATHANKOT,PATHANKOT,2025-2026,04-Aug-2026,Gupta Tele System,Payment Success,250000.0
LOK_SABHA,Punjab,Construction of community centers and community halls,WS/MP18158/2025-2026/208082,PATIALA(DEPUTY COMMISSIONER PATIALA_IDA),DR DHARAMVIRA GANDHI (2024-2029),PATIALA,PATIALA,2025-2026,07-Aug-2026,Shree Balaji Cement Store,Payment Success,18450.0
LOK_SABHA,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP577/2025-2026/133579,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor (2024-2029),Dahod,Dahod,2025-2026,11-Aug-2026,BHUTARDI GROUP GR PANCHAYAT,Payment Success,247496.0
LOK_SABHA,Maharashtra,Construction of buildings for community cultural activities,WS/MP18132/2025-2026/205459,SANGLI(DISTRICT COLLECTOR SANGLI_IDA),VISHAL (2024-2029),SANGLI,SANGLI,2025-2026,06-Aug-2026,VASANTDADA PATIL MAJUR SAHAKARI SOCIETY LTD DHAVALESHWAR,Payment Success,999994.0
LOK_SABHA,Haryana,Improvement of electricity distribution infrastructure,WS/MP18066/2025-2026/243750,FATEHABAD(Deputy Commissioner Fatehabad),SELJA (2024-2029),FATEHABAD,FATEHABAD,2025-2026,24-Aug-2026,KKG,Payment Success,192359.0
LOK_SABHA,Haryana,Improvement of electricity distribution infrastructure,WS/MP18066/2025-2026/243750,FATEHABAD(Deputy Commissioner Fatehabad),SELJA (2024-2029),FATEHABAD,FATEHABAD,2025-2026,24-Aug-2026,KKG,Payment Success,99639.0
LOK_SABHA,Kerala,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP18305/2025-2026/184459,MALAPPURAM(DISTRICT COLLECTOR MALAPPURAM_IDA),E.T. MOHAMMED BASHEER (2024-2029),MALAPPURAM,MALAPPURAM,2025-2026,04-Aug-2026,HARIS BABU,Payment Success,293676.0
LOK_SABHA,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP18051/2026-2027/289991,DHAMTARI(DISTRICT COLLECTOR DHAMTARI_IDA),ROOP KUMARI CHOUDHARY (2024-2029),DHAMTARI,DHAMTARI,2026-2027,04-Aug-2026,GRAM PANCHAYAT DHAURABHATHA,Payment Success,500000.0
LOK_SABHA,Odisha,Construction of rooms and halls in school and colleges,WS/MP18145/2025-2026/185980,Kendrapada(DISTRICT COLLECTOR KENDRAPARA_IDA),BAIJAYANT PANDA (2024-2029),Kendrapada,Kendrapada,2025-2026,04-Aug-2026,JUNIOR ENGINEER,Payment Success,318931.0
